to_extension,from_operator,to_number,from_country,call_duration,to_country,from_number,call_charge,to_operator,call_date,cdr_id
,Axiata,+85533007841898,Cambodia,1.82188974543966,Cambodia,+85564693541685,1.61810941025178,Axiata,2015-10-09T09:19:23,155400
,América Móvil,+503370705974462,El Salvador,0.0507321740056772,El Salvador,+503207211354697,0.392105667885653,Telefónica,2016-10-02T10:18:28,155403
,Airtel,+237414203456807,Cameroon,0.171083502456248,Cameroon,+237284405034663,2.22272587626027,Orange,2016-01-14T09:31:40,155449
x1725519,Vodafone,+34717233539377,Spain,0.724291011498782,Spain,+349929772530,1.36990290082532,Telefónica,2015-07-27T21:13:08,155456
x7904725,Airtel,+256390258100925,Uganda,0.227997462328021,Uganda,+256365622770826,1.26775370737634,MTN Group,2015-02-27T04:08:01,155460
,Telenor,+45929819104758,Denmark,0.0754576395281757,Denmark,+45979216339771,0.476199137697663,Telenor,2016-05-02T10:29:14,155472
,Deutsche Telekom,+43345863521980,Austria,0.382283140645482,Austria,+43528537476299,0.145552348521446,Deutsche Telekom,2016-04-25T21:53:20,155473
x6148776,MTN Group,+260825619344543,Zambia,0.0235086483851542,Zambia,+26037739832675,3.37452330444235,Airtel,2016-01-07T23:56:53,155475
x4520855,MTN Group,+245760085975878,Guinea-Bissau,0.394695334589312,Guinea-Bissau,+245336300022347,0.889102016504376,Airtel,2016-05-02T06:40:40,155499
x2147325,Vodafone,+34395243130174,Spain,0.384309373664158,Spain,+34856584058604,1.41814902890158,Telefónica,2015-01-09T22:09:20,155513
,Vodafone,+31879742923841,Netherlands,1.25709108153898,Netherlands,+31585888760670,0.988240253450456,Vodafone,2016-02-06T09:55:04,155515
x7302218,MTN Group,+963284086651939,Syria,1.08447752311647,Syria,+963326939622323,0.779849031988902,MTN Group,2015-09-07T02:33:36,155518
,MTN Group,+268548151830428,Swaziland,0.235347067142731,Swaziland,+268430057990361,0.110811988349709,MTN Group,2015-06-24T18:39:06,155545
,América Móvil,+43621788113198,Austria,0.389609352532276,Austria,+43402579907986,1.12449917825194,CK Hutchison,2015-11-19T11:53:23,155561
,Airtel,+93827288635978,Afghanistan,0.130657474269341,Afghanistan,+93815260333818,1.29761721885932,Airtel,2016-06-12T08:51:24,155582
,Telefónica,+50798191713280,Panama,0.423337150894305,Panama,+507350483747078,2.31834211499013,Telefónica,2015-09-17T11:54:04,155591
,MTN Group,+250270055223924,Rwanda,0.010457155007354,Rwanda,+250214750061493,1.2938961557337,Airtel,2016-07-14T00:30:41,155594
x9699621,Airtel,+233685574380332,Ghana,0.560233176190919,Ghana,+233302060074795,0.212753508735582,Airtel,2016-02-16T19:21:55,155596
x9446003,MTS,+374925327236337,Armenia,2.1069017840975,Armenia,+374554570662584,0.338050856344135,Veon,2016-08-24T20:31:46,155607
x7049250,América Móvil,+386962249109807,Slovenia,0.438487184893634,Slovenia,+386802943792334,0.925339468320684,América Móvil,2016-01-24T15:42:38,155610
,Telefónica,+34708364121197,Spain,0.385362115482571,Spain,+34192244638584,0.317180764034894,Telefónica,2016-04-14T22:21:42,155615
x8303322,Orange,+261671873227699,Madagascar,0.156625535407303,Madagascar,+261681434023615,1.01083027248268,Airtel,2015-03-14T02:13:25,155616
x6540664,Orange,+224179458695529,Guinea,1.44688319070383,Guinea,+224368520572317,0.786113421874403,Airtel,2016-01-12T14:42:17,155624
,Orange,+34429317054557,Spain,1.69255473308008,Spain,+34853185960285,0.297763340795358,Vodafone,2016-03-12T12:52:08,155626
,TIM,+39419422051126,Italy,0.153071332773427,Italy,+39472389550074,0.938559526336566,Vodafone,2015-04-11T07:27:51,155652
,Airtel,+35779482200427,Cyprus,2.3349976230923,Cyprus,+357833016651525,0.838162643327078,Airtel,2015-05-07T05:08:17,155660
,Airtel,+235720646080655,Chad,0.100755010581757,Chad,+235320395020331,1.19953132523041,Airtel,2015-02-24T12:42:25,155664
,Ooredoo,+960383885311933,Maldives,1.48371000514523,Maldives,+960233603523870,0.407614629364011,Ooredoo,2016-06-09T06:34:29,155702
,MTN Group,+233217501803969,Ghana,3.86687004617022,Ghana,+233339044109467,1.7789338073338,MTN Group,2015-02-07T18:09:56,155706
,MegaFon,+992751336584665,Tajikistan,2.33276731483688,Tajikistan,+992564920991979,0.504253941784737,Veon,2015-06-14T19:52:27,155708
,Airtel,+26159955801197,Madagascar,1.09331986723594,Madagascar,+261822538942888,2.01537462172867,Airtel,2016-04-25T15:24:14,155714
,Telefónica,+49376342044796,Germany,1.23572357382438,Germany,+4925515406113,0.177749539477747,Vodafone,2016-04-15T04:36:35,155718
,América Móvil,+506100798043158,Costa Rica,0.214861849093321,Costa Rica,+506263899524551,0.982071628769846,América Móvil,2016-10-10T11:18:41,155720
,Veon,+37426274086395,Armenia,0.256113706826486,Armenia,+374787366681260,0.341134684004225,Veon,2015-01-24T03:46:47,155744
x6086801,América Móvil,+504933249204198,Honduras,1.81524738451275,Honduras,+504235096792293,2.46502401588159,América Móvil,2015-08-12T10:34:36,155751
,CK Hutchison,+43152677604516,Austria,0.905708096473248,Austria,+43181362711706,0.372327133257419,CK Hutchison,2016-01-05T06:23:18,155755
,Airtel,+255535368077685,Tanzania,0.154072013473489,Tanzania,+255952196851085,0.768521214339261,Airtel,2015-10-16T07:45:50,155766
,Telefónica,+505618610640711,Nicaragua,0.389035446293795,Nicaragua,+505633756731760,0.820016471059438,América Móvil,2015-06-03T07:21:05,155770
x1932534,MTN Group,+267733128964507,Botswana,0.370529932506369,Botswana,+267322986015080,0.195018427570667,MTN Group,2015-05-14T14:58:27,155782
,CK Hutchison,+43159408545449,Austria,0.179593998405855,Austria,+43261898285739,0.892303291994046,Deutsche Telekom,2016-02-07T21:57:47,155786
,Etisalat,+229795072814194,Benin,0.273640596968374,Benin,+229209971614239,2.4536465082973,Etisalat,2016-08-17T22:59:30,155806
,AT&T Mobility,+1787973184634375,Puerto Rico,0.6598325858548,Puerto Rico,+1787415271747389,0.194418434489845,América Móvil,2015-09-03T00:15:39,155810
,Etisalat,+227274389206588,Niger,0.0499412696546919,Niger,+227152348686630,0.130352662265093,Orange,2016-04-04T05:40:41,155811
,Vodafone,+64747769762161,New Zealand,1.51770274666106,New Zealand,+64957386236241,0.421847379857433,Vodafone,2015-03-19T00:42:59,155822
,Airtel,+233909840662941,Ghana,0.511145932759735,Ghana,+233351178184666,1.52110537175172,Vodafone,2016-05-13T17:47:30,155829
x5256887,Etisalat,+228966839174266,Togo,0.571314532289166,Togo,+228876330080626,1.26372519149643,Etisalat,2016-04-24T13:12:59,155848
,Airtel,+232158834698046,Sierra Leone,0.752826386997204,Sierra Leone,+23242466820285,2.4980514342345,Airtel,2015-07-22T03:08:54,155854
,Orange,+22540713075023,Ivory Coast,0.301401474008996,Ivory Coast,+225535067302626,0.395643788601124,Etisalat,2016-07-28T02:14:00,155861
,MTN Group,+224576819058515,Guinea,1.22657882482901,Guinea,+224398755560099,0.149157732994974,Airtel,2016-04-14T14:21:07,155885
,Telenor,+4610248327655,Sweden,0.750476696995683,Sweden,+4624617175563,3.28015489970453,CK Hutchison,2015-09-03T10:59:38,155890
,Etisalat,+236457121527136,Central African Republic,0.083824196972036,Central African Republic,+236712654295950,2.41617097188644,Etisalat,2015-05-01T14:47:32,155892
,Axiata,+855529216455652,Cambodia,0.663738423597576,Cambodia,+855775274391324,1.07496260332338,Axiata,2015-05-28T14:11:15,155901
,Airtel,+241308302817216,Gabon,0.409248493646174,Gabon,+24169907118289,0.222882516386957,Airtel,2015-05-15T15:23:40,155916
,Orange,+225149535190122,Ivory Coast,0.433224232798525,Ivory Coast,+225373485531547,1.24023223511831,Orange,2015-03-14T13:58:08,155926
,Deutsche Telekom,+30424004112873,Greece,3.03976337445163,Greece,+30699115730937,0.11512418744095,Vodafone,2015-07-20T16:36:02,155939
x3777694,Airtel,+235724729973561,Chad,3.07729020857696,Chad,+235755482471957,1.34702529040044,Airtel,2015-06-05T23:10:45,155941
,Vodafone,+39986423242643,Italy,0.323225927797605,Italy,+39173641928168,0.196273394554114,Vodafone,2015-01-16T13:47:18,155949
,Orange,+678220423314130,Vanuatu,0.303876027688375,Vanuatu,+678979596764106,0.254723983101445,Orange,2015-05-26T11:17:04,155957
,Orange,+32885509566470,Belgium,0.0958474085949301,Belgium,+32840940596405,1.26014931362768,Orange,2015-11-19T14:29:12,155975
,Orange,+223441906408514,Mali,0.0360824025135178,Mali,+223875055449921,1.28115817556165,Orange,2015-09-17T23:49:11,156010
,Airtel,+255199220487835,Tanzania,4.35948281790317,Tanzania,+255325112321809,1.19643848505197,Airtel,2016-06-10T01:13:00,156032
,Orange,+236173590649698,Central African Republic,1.29841727424493,Central African Republic,+236245582945827,2.32349381144895,Orange,2015-11-08T01:20:23,156041
,Telia Company,+994166411325316,Azerbaijan,1.56450903939631,Azerbaijan,+994984208385601,0.216829234146158,Telia Company,2015-08-22T08:28:29,156046
,TIM,+37887982038448,San Marino,0.203285115011227,San Marino,+378576001415606,0.171778405968493,TIM,2016-02-23T05:20:15,156047
,Etisalat,+228708089413055,Togo,1.14914821236032,Togo,+228397916042088,0.29938670741849,Etisalat,2016-11-10T20:44:12,156071
,Orange,+352672105235851,Luxembourg,0.82549172359703,Luxembourg,+352351304685514,0.584866302087056,Orange,2016-05-17T03:32:42,156087
x4468923,Airtel,+267566888561585,Botswana,1.46753566736094,Botswana,+267167424117683,0.484979965854559,MTN Group,2015-08-24T08:32:13,156095
,Orange,+237870063906451,Cameroon,0.121835685044625,Cameroon,+23790104451253,2.85694398300785,MTN Group,2015-05-11T11:35:35,156098
,MTN Group,+237218103460548,Cameroon,1.00865466229766,Cameroon,+237892427235596,0.275601011685015,Airtel,2015-07-06T10:21:36,156102
x2102933,Orange,+237896947098743,Cameroon,1.6455250696326,Cameroon,+237571186221305,0.920729628558278,MTN Group,2016-02-18T11:29:29,156122
x3652353,Vodafone,+30677362935993,Greece,0.24650317951014,Greece,+30555825785344,2.02960521447815,Vodafone,2015-01-13T21:37:01,156124
x6326760,Veon,+213314667748757,Algeria,0.365518951861823,Algeria,+213813226557317,0.533862072273624,Ooredoo,2016-02-25T14:24:45,156125
,Vodafone,+44668018799973,United Kingdom,0.401601686542873,United Kingdom,+44354167259620,2.66318791317661,Telefónica,2016-01-10T18:46:30,156132
,Vodafone,+39390138688049,Italy,0.570942229422745,Italy,+39363778230276,0.328354472855591,Telefónica,2015-02-10T19:09:17,156149
,Airtel,+256935535382024,Uganda,3.86832270112813,Uganda,+25643395805691,1.32485291885067,Airtel,2016-11-18T12:48:22,156153
,Airtel,+93500555014077,Afghanistan,0.23760756612922,Afghanistan,+93835243400607,0.492737906198703,Airtel,2015-10-01T13:35:05,156173
,Axiata,+855979321898338,Cambodia,1.90217288638569,Cambodia,+855922309379826,0.353606590557944,Axiata,2016-05-01T21:52:37,156182
x2456222,Veon,+76584515846503,Kazakhstan,0.217386191933328,Kazakhstan,+7651615173308,0.152655740141165,Veon,2016-05-05T19:28:47,156192
,América Móvil,+595842444195913,Paraguay,1.43507756848453,Paraguay,+595243227537768,1.38452293745241,América Móvil,2015-03-29T18:14:34,156202
,Deutsche Telekom,+1787596137595722,Puerto Rico,5.21789564195016,Puerto Rico,+1787243962769478,0.498311293374747,América Móvil,2015-06-12T02:48:52,156211
,China Mobile,+852548338179590,Hong Kong,0.80933295936113,Hong Kong,+852225400637985,0.626433375820995,China Mobile,2016-07-15T09:35:56,156219
,Etisalat,+229242000906642,Benin,0.0636460797660884,Benin,+229632330788777,1.51381380933413,Airtel,2016-05-26T02:28:18,156221
,Telefónica,+505670612399555,Nicaragua,1.35647357954482,Nicaragua,+505531442669736,0.150239410686863,Telefónica,2015-04-10T14:24:03,156225
,Airtel,+227565529378244,Niger,5.02041411562944,Niger,+227306886131014,0.590081663376196,Etisalat,2016-11-13T12:28:44,156228
,Vodafone,+34120284725999,Spain,2.641252538887,Spain,+34220525553644,1.90988492988561,Vodafone,2016-05-26T15:45:54,156233
,MTN Group,+963655472456352,Syria,2.89798071785545,Syria,+963400811462007,0.262700630507558,MTN Group,2016-05-25T08:15:59,156244
x198749,Vodafone,+49950259814052,Germany,2.36835592137716,Germany,+49632601998004,1.15934857785194,Telefónica,2015-05-05T23:36:45,156245
,Telefónica,+507504302305470,Panama,1.37725377257612,Panama,+507188448223149,0.7237199775378,América Móvil,2016-07-06T00:08:09,156247
,Airtel,+35727232005087,Cyprus,0.148257168943049,Cyprus,+357159608496827,2.91204895606327,Airtel,2016-09-14T11:08:03,156253
,CK Hutchison,+43985100252364,Austria,0.615511710063654,Austria,+43298597456890,0.59905837097865,América Móvil,2015-06-27T14:37:08,156261
,América Móvil,+43640345594152,Austria,0.503508169310415,Austria,+43450551874955,1.0872691149971,CK Hutchison,2015-06-02T00:12:15,156264
,CK Hutchison,+43289059396584,Austria,0.342455859535983,Austria,+43827313151610,1.07288584192183,América Móvil,2015-03-28T12:42:35,156270
,Telefónica,+507916693968116,Panama,0.0377968383500026,Panama,+507147714045686,1.55448045533426,Telefónica,2016-01-28T02:59:47,156274
,Veon,+998782542153402,Uzbekistan,1.32155430235715,Uzbekistan,+9986322518738,3.73499500813953,Veon,2016-02-01T05:44:56,156291
,Airtel,+255118336772983,Tanzania,0.53426323443064,Tanzania,+255655705545566,0.316754904685116,Airtel,2015-07-01T18:14:21,156303
,Veon,+374484924030217,Armenia,0.500416237541669,Armenia,+374888287260589,1.33777487752369,Veon,2015-03-15T08:57:00,156315
,Vodafone,+34665633722466,Spain,0.146302063710407,Spain,+34918243494291,1.86013332732642,Vodafone,2016-04-01T16:24:03,156321
,Telenor,+47788680259278,Norway,1.56902376725444,Norway,+47651739761799,0.28262728878349,Telenor,2015-09-26T10:16:04,156343
,Telefónica,+39297635167140,Italy,0.458321733193594,Italy,+39540421975693,0.302325683177375,Vodafone,2016-02-28T11:49:13,156344
,Deutsche Telekom,+31161985204217,Netherlands,3.1611247109945,Netherlands,+31409699638667,0.282778289291904,Vodafone,2016-09-21T17:12:05,156375
,Vodafone,+39741360822663,Italy,0.226739059836385,Italy,+39128046763042,0.122004765692183,Vodafone,2016-06-02T06:48:10,156393
,Vodafone,+44442347234202,United Kingdom,0.329834921783556,United Kingdom,+44471662626554,0.389060080034936,CK Hutchison,2015-06-04T06:18:03,156404
,Orange,+678218953548708,Vanuatu,0.440255878360954,Vanuatu,+678475825262148,0.816109258431438,Orange,2015-09-19T18:53:10,156410
,Vodafone,+354335933398718,Iceland,1.11479233841331,Iceland,+354737147969607,0.601702670883531,Vodafone,2016-09-20T05:11:34,156416
x5722630,Verizon Wireless,+19287971952,United States,0.247326317967414,United States,+13657612830,0.172962773689531,AT&T Mobility,2016-11-05T15:54:01,156418
x2408339,Airtel,+242546434173386,Republic of the Congo,2.43879641247305,Republic of the Congo,+24231904425076,0.199630205300836,MTN Group,2016-08-25T16:09:13,156438
,Veon,+374419680301432,Armenia,0.141960541262813,Armenia,+374656502885919,0.697748122798986,Veon,2015-05-07T13:15:30,156441
,MTN Group,+250230646572856,Rwanda,0.50794711952875,Rwanda,+250489098358886,0.689227505490416,MTN Group,2015-01-21T12:07:07,156449
,Telefónica,+503626046853544,El Salvador,0.62654843120365,El Salvador,+503792724050839,1.68061109694207,América Móvil,2016-05-02T00:36:19,156466
,MegaFon,+992581595634518,Tajikistan,0.311648767584571,Tajikistan,+99220549292947,1.53566529336042,MegaFon,2016-07-09T05:21:04,156472
x3676818,Airtel,+265690131801620,Malawi,0.688770708260623,Malawi,+265856234944059,2.11799094443771,Airtel,2016-08-09T10:36:15,156524
,CK Hutchison,+353513291012620,Ireland,0.64324989246036,Ireland,+35332015039385,0.61300995224816,Vodafone,2015-08-26T12:45:46,156529
,MTN Group,+245543893145712,Guinea-Bissau,1.37105899565612,Guinea-Bissau,+245627802882620,0.247236714521272,Orange,2015-06-05T05:07:39,156535
,Orange,+373512431372930,Moldova,1.15628588218498,Moldova,+373406730898372,1.18635929372146,Orange,2016-04-04T17:54:13,156540
x7065898,Orange,+225832569269170,Ivory Coast,0.0989406466323527,Ivory Coast,+225381471968860,0.373101823752514,Orange,2016-02-12T17:31:50,156550
x7766260,Telefónica,+507693453035022,Panama,4.28246895026285,Panama,+50714310915393,0.793162574658447,América Móvil,2015-01-01T17:34:52,156553
,Airtel,+24255897303974,Republic of the Congo,0.0968996260191174,Republic of the Congo,+242724712328150,2.97692884518234,Airtel,2016-08-22T21:40:28,156560
,Vodafone,+61935366153009,Australia,0.278513517245384,Australia,+61234879539971,0.313679454162946,CK Hutchison,2015-07-29T23:40:04,156562
x916909,CK Hutchison,+353341160912647,Ireland,2.58132386777488,Ireland,+353396515939768,0.427352240010348,Vodafone,2016-01-29T09:54:20,156564
x7181397,Airtel,+22955911935984,Benin,0.0314263790177031,Benin,+229123700847871,1.39667356166673,Airtel,2016-08-13T23:45:44,156565
,Airtel,+248963478585554,Seychelles,0.489408796824777,Seychelles,+248502377332103,0.238167322667607,Airtel,2016-02-01T18:21:28,156568
,Vodafone,+353749730402778,Ireland,1.87167968852943,Ireland,+353986921370103,1.81119678653986,CK Hutchison,2016-07-18T11:23:43,156577
,Orange,+256287335751479,Uganda,0.751572311747033,Uganda,+256278483598636,0.158694203402324,Orange,2016-11-14T11:32:39,156588
,Deutsche Telekom,+38273594123065,Montenegro,1.10033249466596,Montenegro,+382906314154142,1.23794844426199,Telenor,2015-08-27T13:22:09,156598
,América Móvil,+506671074289903,Costa Rica,1.56742620398767,Costa Rica,+506561706256297,1.05359727949373,Telefónica,2016-08-12T02:56:04,156617
,MTN Group,+93249526962193,Afghanistan,0.108763643529339,Afghanistan,+93868802462654,0.457814229368524,Etisalat,2016-10-05T19:53:01,156621
,Orange,+267168162814939,Botswana,0.293633900730519,Botswana,+267320713691029,4.44727444007041,Orange,2016-11-21T00:04:11,156624
,Telefónica,+49273679718776,Germany,3.01539839580921,Germany,+49227676113408,0.568196757277017,Vodafone,2015-10-19T17:06:19,156628
x6102907,Orange,+237977845328771,Cameroon,0.447737438848469,Cameroon,+237724294034825,0.326957157358993,Airtel,2016-06-01T22:41:01,156635
,América Móvil,+386205411699254,Slovenia,1.54574991019663,Slovenia,+38646111057765,0.323734973146865,América Móvil,2016-08-09T02:42:25,156643
,CK Hutchison,+3939810034119,Italy,0.301899969912284,Italy,+3923777563419,0.218350085852866,Telefónica,2016-06-22T10:56:08,156661
,Vodafone,+61844736066017,Australia,0.273262515371814,Australia,+61422677147209,2.71648064060625,Vodafone,2016-03-02T15:23:43,156677
,MTS,+374927436286187,Armenia,0.484171981751209,Armenia,+374997511543782,0.45625534874685,Veon,2015-03-08T05:43:02,156702
,América Móvil,+50271606822817,Guatemala,2.25050346256525,Guatemala,+502950492501387,2.01811117415533,América Móvil,2016-10-11T16:00:09,156728
,Veon,+213383256966771,Algeria,1.08270314254157,Algeria,+213853080667363,1.06632590491091,Veon,2016-05-12T19:25:58,156748
,Vodafone,+353392935122657,Ireland,0.390818060152064,Ireland,+35371276804847,0.309690825940269,Vodafone,2016-02-16T13:18:35,156763
,CK Hutchison,+45937591219579,Denmark,1.78539947235713,Denmark,+45489394034630,1.28123364727042,Telenor,2015-09-01T06:08:04,156767
